"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-S","102","8123","ELEMENTARY SWAHILI 2","Nyamahanga,Richard Mathias","6","6",""," 2.217"," 3.029","0","33.3","16.7","16.7","0.0","2","0","2","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-S","202","8122","INTERMEDIATE SWAHILI 2","Abbass,Twalha Twaha","6","7",""," 3.500"," 3.333","0","50.0","50.0","0.0","0.0","1","2","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-S","202","8125","INTERMEDIATE SWAHILI 2","Abbass,Twalha Twaha","7","7",""," 3.429"," 3.222","0","57.1","28.6","14.3","0.0","0","2","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-S","702","4726","ADVANCED SWAHILI II","Ntinda,Paul Onesmus","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-X","491","2405","ADV INDIV STUDY: AFRICAN LANG","Omar,Alwiya Saleh","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","102","5688","ELEMENTARY YORUBA II","Aina,Kaosarat Boluwatife","9","9",""," 3.967"," 3.090","0","100.0","0.0","0.0","0.0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","202","6256","INTERMEDIATE YORUBA II","Ajibade,Matthew Ayobami","8","9",""," 4.000"," 3.439","0","100.0","0.0","0.0","0.0","1","1","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","302","6735","ADVANCED YORUBA II","Ajibade,Matthew Ayobami","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","502","5693","ELEMENTARY YORUBA II","Aina,Kaosarat Boluwatife","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","602","6258","INTERMEDIATE YORUBA II","Ajibade,Matthew Ayobami","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Y","702","6737","ADVANCED YORUBA II","Ajibade,Matthew Ayobami","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Z","102","3499","ELEMENTARY ZULU II","Selepe,Bongeka Buhle","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Z","202","3500","INTERMEDIATE ZULU II","Selepe,Bongeka Buhle","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Z","302","3502","ADVANCED ZULU II","Selepe,Bongeka Buhle","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Z","602","3501","INTERMEDIATE ZULU II","Selepe,Bongeka Buhle","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AFRI","AFRI-Z","702","36435","ADVANCED ZULU II","Selepe,Bongeka Buhle","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","100","30508","WHAT IS AMERICA?","Rodriguez-Ulloa,Olga Cristina","31","40",""," 3.971"," 3.420","2.9","100.0","0.0","0.0","0.0","9","0","28","3","0","0","0","0","0","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","100","30509","WHAT IS AMERICA?","Lee,Eunice","34","43",""," 3.562"," 3.458","0","67.6","26.5","2.9","2.9","9","9","8","6","5","2","2","0","0","1","1","0","0","0","1","8","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","100","3803","WHAT IS AMERICA?","Lepselter,Susan Claudia","143","168",""," 3.179"," 3.387","0","44.1","35.0","16.8","2.8","27","11","29","23","23","17","10","11","11","2","3","1","0","2","7","18","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","100","5137","WHAT IS AMERICA?","Wolfskill,Phoebe","35","38",""," 3.280"," 3.466","0","45.7","45.7","5.7","0.0","4","0","10","6","4","11","1","0","1","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","150","29693","INT NAT AM&INDIGENOUS STUDIES","Lepselter,Susan Claudia","36","48",""," 3.594"," 3.301","2.6","72.2","22.2","2.8","0.0","13","23","2","1","2","2","4","1","0","0","0","0","0","1","3","9","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","200","29694","COMPARATIVE AMER IDENTITIES","Anderson,Paul Allen","33","51",""," 3.058"," 3.132","0","36.4","42.4","18.2","3.0","18","4","5","3","2","7","5","1","3","2","0","1","0","0","7","11","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","200","9293","COMPARATIVE AMER IDENTITIES","Barajas,Aleshia","37","59",""," 3.627"," 3.313","0","81.1","8.1","5.4","0.0","24","29","1","0","3","0","0","1","1","0","0","0","0","2","2","20","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","201","29758","U.S. MOVEMENTS & INSTITUTIONS","Doi,Lisa","38","45",""," 3.497"," 3.173","0","71.1","21.1","2.6","2.6","8","10","12","5","2","4","2","0","0","1","0","0","1","1","2","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","201","32205","U.S. MOVEMENTS & INSTITUTIONS","Frazier,Lessie Jo","32","44",""," 2.994"," 3.122","2.6","50.0","18.8","21.9","3.1","14","9","5","2","1","4","1","1","3","3","0","1","0","2","7","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","201","8804","U.S. MOVEMENTS & INSTITUTIONS","Lichtenstein,Alex","6","6",""," 3.950"," 3.658","0","100.0","0.0","0.0","0.0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","AMST","AMST-A","299","36808","SPECIAL TOPICS IN S&H FOR AMST","Nichols,David","11","18",""," 3.427"," 2.843","6.7","72.7","18.2","0.0","0.0","8","2","4","2","1","1","0","0","0","0","0","0","0","1","4","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","AMST","AMST-A","305","12610","WWII INTERNMENT FILM HIST ART","Inouye,Karen M","19","24",""," 3.216"," 3.079","0","57.9","31.6","0.0","0.0","7","0","6","5","3","2","1","0","0","0","0","0","0","2","1","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","350","9786","TOPICS: INTERDISCIPLINARY AMST","Johnson,Colin R.","23","29",""," 3.374"," 3.447","12","56.5","30.4","8.7","0.0","7","2","8","3","5","1","1","1","1","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-A","399","29760","ADVANCED TOPICS S&H FOR AMST","Seigel,Micol","10","14",""," 3.470"," 3.430","0","80.0","0.0","10.0","10.0","4","0","7","1","0","0","0","0","1","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-G","604","29752","PERSPECTIVES IN AMERICAN STDS","Anderson,Paul Allen","3","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-G","751","35378","SEMINAR IN AMERICAN STUDIES","Johnson,Colin R.","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","AMST","AMST-G","805","5496","PHD THESIS","Lee,Sonia Song-Ha","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","1325","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","39","50",""," 3.359"," 3.562","0","51.3","38.5","7.7","0.0","12","9","6","5","7","6","2","0","3","0","0","0","0","1","4","6","0","0","1","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","36863","BASIC HUMAN ANATOMY","Zimmerman,Michele Rene","21","41",""," 2.948"," 2.980","0","33.3","42.9","19.0","4.8","20","1","2","4","1","3","5","2","2","0","0","0","1","0","3","17","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4001","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","41","47",""," 3.256"," 3.460","0","56.1","22.0","19.5","0.0","7","7","7","9","3","2","4","6","1","1","0","0","0","1","3","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4002","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","40","51",""," 2.858"," 3.283","0","40.0","25.0","22.5","5.0","14","3","10","3","2","3","5","6","3","0","1","1","0","3","4","7","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4003","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","39","51",""," 2.690"," 3.379","0","20.5","38.5","33.3","2.6","14","5","1","2","6","6","3","5","4","4","1","0","0","2","5","7","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4004","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","32","47",""," 2.603"," 3.121","0","21.9","31.3","34.4","9.4","16","0","4","3","2","5","3","6","3","2","1","2","0","1","11","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4005","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","42","46",""," 3.164"," 3.413","0","42.9","38.1","9.5","9.5","4","6","9","3","8","5","3","2","1","1","2","0","2","0","2","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4006","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","40","47",""," 3.198"," 3.465","0","52.5","32.5","7.5","2.5","9","3","9","9","3","8","2","0","3","0","1","0","0","2","4","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4007","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","42","48",""," 3.081"," 3.565","0","47.6","23.8","23.8","0.0","8","8","7","5","4","4","2","4","3","3","0","0","0","2","3","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4008","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","36","45",""," 2.897"," 3.364","0","27.8","41.7","22.2","8.3","9","2","5","3","7","5","3","2","3","3","2","0","1","0","8","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4009","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","43","48",""," 3.009"," 3.419","0","46.5","27.9","14.0","11.6","5","3","8","9","4","3","5","1","0","5","3","1","1","0","2","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","215","4010","BASIC HUMAN ANATOMY","Dunham,Stacey Marie","33","45",""," 2.518"," 3.248","0","24.2","36.4","15.2","18.2","14","0","6","2","2","4","6","2","1","2","3","3","0","2","11","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","361","10584","HISTORY OF ANATOMY","Brokaw,James J","2","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","464","1337","HUMAN TISSUE BIOLOGY","Foley,John G","97","108",""," 3.438"," 3.545","0","51.5","43.3","4.1","1.0","11","3","34","13","11","28","3","0","4","0","0","1","0","0","2","9","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","487","32226","ADVANCED HUMAN ANATOMY","Husmann,Polly R","7","9",""," 3.329"," 3.548","0","28.6","71.4","0.0","0.0","2","1","1","0","1","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","530","1339","SPECIAL TOPICS","O'Loughlin,Valerie D","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","587","32241","ADVANCED HUMAN ANATOMY","Husmann,Polly R","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","800","1340","RESEARCH IN ANATOMY","O'Loughlin,Valerie D","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","850","1341","TOPICAL SEMINAR IN ANATOMY","O'Loughlin,Valerie D","5","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANAT","ANAT-A","878","4671","ANATOMY TEACHING PRACTICUM","O'Loughlin,Valerie D","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6599","INTERPERSONAL COMMUNICATION","Khanna,Snigdha","18","27",""," 3.283"," 3.188","0","44.4","44.4","11.1","0.0","9","1","2","5","2","4","2","2","0","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6600","INTERPERSONAL COMMUNICATION","Khanna,Snigdha","22","26",""," 3.100"," 3.186","0","27.3","54.5","13.6","4.5","4","0","2","4","6","5","1","2","1","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6601","INTERPERSONAL COMMUNICATION","Yarger,Heidi Summers","22","30",""," 3.309"," 3.147","0","50.0","45.5","0.0","0.0","9","3","4","4","3","4","3","0","0","0","0","0","0","1","2","6","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6602","INTERPERSONAL COMMUNICATION","Yarger,Heidi Summers","20","25",""," 3.600"," 2.987","0","75.0","25.0","0.0","0.0","5","2","5","8","1","1","3","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6603","INTERPERSONAL COMMUNICATION","Chhatre,Avanti","20","29",""," 3.670"," 3.290","0","70.0","30.0","0.0","0.0","9","6","4","4","2","4","0","0","0","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6604","INTERPERSONAL COMMUNICATION","Chhatre,Avanti","20","27",""," 3.400"," 3.082","0","60.0","25.0","10.0","5.0","7","3","5","4","3","2","0","1","0","1","1","0","0","0","4","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6605","INTERPERSONAL COMMUNICATION","Ilyassov,Dulat","21","35",""," 3.200"," 2.913","0","47.6","42.9","4.8","0.0","15","0","2","8","3","5","1","0","1","0","0","0","0","1","3","11","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6606","INTERPERSONAL COMMUNICATION","Ilyassov,Dulat","22","29",""," 3.473"," 2.991","0","59.1","31.8","9.1","0.0","7","1","6","6","2","5","0","2","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6607","INTERPERSONAL COMMUNICATION","Hughes,Lewis","24","27",""," 3.529"," 3.115","0","70.8","20.8","4.2","0.0","4","7","8","2","1","3","1","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6608","INTERPERSONAL COMMUNICATION","Hughes,Lewis","23","26",""," 3.770"," 3.309","0","87.0","4.3","8.7","0.0","3","12","6","2","0","1","0","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6609","INTERPERSONAL COMMUNICATION","Geschke,Kaeley","22","32",""," 3.645"," 3.389","0","77.3","18.2","4.5","0.0","10","0","9","8","1","3","0","1","0","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6610","INTERPERSONAL COMMUNICATION","Geschke,Kaeley","22","26",""," 3.518"," 3.254","0","54.5","45.5","0.0","0.0","4","0","7","5","5","3","2","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6611","INTERPERSONAL COMMUNICATION","Ozata,Tolga","23","28",""," 3.678"," 3.395","0","69.6","26.1","4.3","0.0","5","3","11","2","4","1","1","1","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6612","INTERPERSONAL COMMUNICATION","Ozata,Tolga","18","26",""," 2.933"," 3.018","0","55.6","16.7","11.1","5.6","10","2","6","2","0","2","1","0","2","0","0","0","1","2","6","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","ANTH","ANTH-A","122","6613","INTERPERSONAL COMMUNICATION","Hughes,Lewis","22","29",""," 3.441"," 3.026","0","77.3","9.1","4.5","0.0","9","6","8","3","1","1","0","1","0","0","0","0","0","2","2","5","0","0","0","0","0","0","0","0","06-09-2023"
